STATE,UACE,NAME,STATEFP,PART,POP,HOUSING,AREALAND,AREALANDSQMI,AREAWATER,AREAWATERSQMI,POPDEN
Arkansas,29494,"Fayetteville--Springdale--Rogers, AR--MO",5,P,"373,662","150,502","512,295,378",197.8,"6,262,735",2.42,"1,889.11"
Arkansas,30466,"Forrest City, AR",5,,"8,557","4,074","18,165,350",7.01,"50,824",0.02,"1,220.04"
Arkansas,30925,"Fort Smith, AR--OK",5,P,"124,000","54,748","187,398,896",72.36,"838,677",0.32,"1,713.77"
Arkansas,35542,"Greenwood, AR",5,,"9,077","3,663","17,124,390",6.61,"370,594",0.14,"1,372.86"
Arkansas,37108,"Harrison, AR",5,,"13,950","6,799","32,090,921",12.39,"74,408",0.03,"1,125.87"
Arkansas,38080,"Heber Springs, AR",5,,"6,743","3,841","20,132,959",7.77,"44,302",0.02,867.45
Arkansas,38172,"Helena-West Helena, AR",5,,"8,599","4,394","15,827,668",6.11,0,0,"1,407.11"
Arkansas,40024,"Hope, AR",5,,"8,855","4,095","20,376,390",7.87,"163,144",0.06,"1,125.54"
Arkansas,40213,"Hot Springs, AR",5,,"59,133","31,921","130,215,704",50.28,"11,993,426",4.63,"1,176.15"
Arkansas,40267,"Hot Springs Village, AR",5,,"12,755","7,877","52,135,054",20.13,"6,156,214",2.38,633.65
Arkansas,43345,"Jonesboro, AR",5,,"73,781","31,507","120,420,945",46.49,"367,147",0.14,"1,586.87"
Arkansas,50392,"Little Rock, AR",5,,"461,864","215,096","693,638,192",267.82,"8,175,879",3.16,"1,724.56"
Arkansas,53362,"Magnolia, AR",5,,"10,403","4,483","22,734,546",8.78,"89,633",0.03,"1,185.14"
Arkansas,53551,"Malvern, AR",5,,"8,833","4,218","17,348,394",6.7,0,0,"1,318.70"
Arkansas,56116,"Memphis, TN--MS--AR",5,P,"39,313","16,980","58,764,473",22.69,"123,752",0.05,"1,732.68"
Arkansas,56143,"Mena, AR",5,,"5,534","2,789","18,052,240",6.97,"120,057",0.05,793.97
Arkansas,58708,"Monticello, AR",5,,"7,974","3,906","20,154,056",7.78,"69,761",0.03,"1,024.73"
Arkansas,59302,"Morrilton, AR",5,,"6,340","3,020","14,817,515",5.72,"167,130",0.06,"1,108.18"
Arkansas,59680,"Mountain Home, AR",5,,"17,783","9,114","41,778,578",16.13,"40,689",0.02,"1,102.43"
Arkansas,62758,"Newport, AR",5,,"5,947","2,933","11,859,762",4.58,"54,671",0.02,"1,298.73"
Arkansas,66106,"Osceola, AR",5,,"6,244","2,963","11,484,231",4.43,"33,532",0.01,"1,408.18"
Arkansas,67402,"Paragould, AR",5,,"25,089","10,612","41,925,974",16.19,"173,084",0.07,"1,549.88"
Arkansas,68185,"Pea Ridge, AR",5,,"6,026","2,221","10,047,537",3.88,"3,002",0,"1,553.34"
Arkansas,69454,"Pine Bluff, AR",5,,"46,683","21,423","115,372,301",44.55,"1,018,489",0.39,"1,047.98"
Arkansas,70399,"Pocahontas, AR",5,,"7,164","3,141","13,018,350",5.03,946,0,"1,425.27"
